id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
20173075,"Spacious bedroom with private entrance + roofdeck",4609956,Sarah,BROOKLYN,Bedford-stuyvesant,40.683050,-73.957530,"Private room",90,2,55,2019-06-19,2.42,3,110
20173308,"Cozy private rm #2c two beds near jfk and j train",62843071,"Kevin and kitty",QUEENS,Woodhaven,40.696060,-73.852260,"Private room",55,1,86,2019-07-07,3.68,4,248
20173894,"Lovely apartment in brooklyn.",87988,Samantha,BROOKLYN,"Carroll gardens",40.682010,-73.995350,"Entire home/apt",120,3,2,2018-08-24,0.09,2,0
20173955,"Cozy studio apartment lower east side / lil italy",67754093,Jayd,MANHATTAN,"Lower east side",40.720130,-73.992200,"Entire home/apt",135,14,0,2000-01-01,0.00,1,0
20173972,"Spacious bedroom w/ private entrance + roofdeck",4609956,Sarah,BROOKLYN,Bedford-stuyvesant,40.684380,-73.956880,"Private room",80,2,64,2019-07-06,2.73,3,116
20174127,"Nice, clean and comfortable flat, upper east side",2778578,Isin,MANHATTAN,"Upper east side",40.775530,-73.953900,"Private room",154,4,5,2018-09-06,0.22,1,27
20174221,"Huge pre-war 1bd by central park",22373916,Steven,MANHATTAN,"Upper west side",40.778410,-73.979680,"Entire home/apt",175,7,2,2017-11-18,0.09,1,0
20174551,"Clean and bright apartment in harlem, 2 br",143603020,Justine,MANHATTAN,Harlem,40.812000,-73.941890,"Entire home/apt",80,5,5,2018-06-25,0.22,1,0
20174811,"Spacious room and backyard in modern space",22645955,Micah,BROOKLYN,Bushwick,40.697860,-73.913620,"Private room",50,20,3,2017-08-27,0.13,1,2
20175117,"Charming one bedroom apt on the upper east side.",143610690,Monika,MANHATTAN,"Upper east side",40.772550,-73.954570,"Entire home/apt",125,1,131,2019-06-17,5.70,1,220
20175518,"Extra large 1 bedroom in kensington/ditmas park",6658169,Michelle,BROOKLYN,Kensington,40.639070,-73.973990,"Entire home/apt",150,2,0,2000-01-01,0.00,1,0
20175580,"Times square cozy bedroom in luxury building",3370543,Thomas,MANHATTAN,"Hell's kitchen",40.757470,-73.990390,"Private room",174,3,17,2019-06-23,0.73,1,65
20175751,"Ideal place in trendy part of brooklyn.",93751838,Hans,BROOKLYN,Bushwick,40.705750,-73.921930,"Private room",40,1,4,2017-09-28,0.18,1,0
20176000,"Heavenly pad!!!",142447586,"Winnie & andy",BRONX,Williamsbridge,40.880320,-73.858770,"Private room",45,3,33,2019-06-19,1.47,4,325
20176191,"Enormous private room in shared apartment",6971106,Michael,MANHATTAN,"Upper west side",40.799380,-73.970570,"Private room",100,5,0,2000-01-01,0.00,2,0
20176653,"Light, airy, and spacious bedroom in bushwick.",143631031,William,BROOKLYN,Bushwick,40.701350,-73.924020,"Private room",50,2,31,2018-06-25,1.34,1,0
20177584,"Bright, clean, modern 1 br rooftop & gym",712992,Daniel,BROOKLYN,Greenpoint,40.720250,-73.943600,"Entire home/apt",115,1,92,2019-06-28,3.93,1,33
20182193,"Not active",50740281,Jake,MANHATTAN,Chelsea,40.736860,-73.993490,"Entire home/apt",175,5,0,2000-01-01,0.00,1,0
20183458,"Times sq 15 min away. big sunny apartment!!! rare!",11297009,Lex,MANHATTAN,Harlem,40.815740,-73.952610,"Entire home/apt",130,1,35,2019-06-21,1.63,4,361
20183579,"Regina's dainty one bedroom apartment close to all",113682832,Harry,QUEENS,Jamaica,40.697650,-73.811400,"Entire home/apt",63,3,14,2019-04-28,0.90,2,257
20183695,"Sunny and spacious apartment with private terrace!",124046841,"Corey & anna",BROOKLYN,"Prospect heights",40.677140,-73.964370,"Entire home/apt",130,2,0,2000-01-01,0.00,1,0
20183883,"Time square & central park condo sleeps6",76626328,Zachary,MANHATTAN,"Hell's kitchen",40.763360,-73.986460,"Entire home/apt",275,2,86,2019-06-23,3.68,1,137
20184035,"La sienna  - studio apartment",143700620,Christina,MANHATTAN,Harlem,40.809420,-73.952460,"Entire home/apt",130,3,40,2019-06-18,1.76,1,275
20184562,"Cozy one bedroom apartment + loft in east village",61862775,Melissa,MANHATTAN,"East village",40.726980,-73.986490,"Entire home/apt",154,3,2,2017-08-28,0.09,1,0
20185035,"Cozy bright room in greenpoint",133773191,Nikita,BROOKLYN,Greenpoint,40.726770,-73.945780,"Private room",43,2,153,2019-06-22,6.59,1,14
20185442,"Renovated 1 bedroom in prime bayridge",48685877,Ivana,BROOKLYN,"Bay ridge",40.627070,-74.028170,"Shared room",225,3,1,2017-08-31,0.04,1,87
20186021,"Bright, clean, cosy room in the heart of brooklyn!",94113622,Darlene,BROOKLYN,Bushwick,40.682520,-73.906510,"Private room",60,3,2,2017-08-29,0.09,2,165
20186030,"Private room in spacious sunnyside apartment",137625836,Evrim,QUEENS,Sunnyside,40.740820,-73.918740,"Private room",60,4,3,2018-06-29,0.13,1,0
20186673,"The brick house",143725871,Nathanael,MANHATTAN,"Upper east side",40.779870,-73.948040,"Entire home/apt",180,1,3,2017-09-07,0.13,1,0
20186834,"Spacious 2 bedrooms w/ private entrance + bathroom",4609956,Sarah,BROOKLYN,Bedford-stuyvesant,40.682490,-73.956830,"Private room",150,2,5,2018-08-31,0.21,3,102
20186887,"Spacious, sun-filled 1br - columbia waterfront",26823131,Allie,BROOKLYN,"Columbia st",40.686740,-74.000730,"Entire home/apt",169,1,11,2017-11-25,0.47,1,0
20187293,"Gigi's stunning place",60839109,Gloria,BROOKLYN,"East new york",40.671180,-73.868210,"Entire home/apt",83,1,42,2019-06-30,1.79,1,348
20187779,"Beautiful bright  room near jfk & j train#2",107272884,"Lynn l",QUEENS,"Richmond hill",40.695840,-73.847270,"Private room",40,1,59,2019-06-08,2.52,4,354
20188527,"Quiet light-filled bedroom in the heart of astoria",2994103,Sara,QUEENS,"Ditmars steinway",40.776140,-73.913240,"Private room",75,2,2,2017-10-28,0.10,1,0
20188787,"Charming and light-filled 1 br in crown heights",83550011,Rubyn,BROOKLYN,"Crown heights",40.670150,-73.956620,"Entire home/apt",89,2,8,2018-04-23,0.34,1,0
20188905,"Spacious 1br  in park slope, brooklyn near park",8345393,Alexandra,BROOKLYN,"South slope",40.665630,-73.986690,"Entire home/apt",150,2,3,2017-08-24,0.13,1,0
20189290,"Large and in charge: pvt "dungeon" apt. ❤️❤️❤️❤️❤️",16534981,Suzy,BROOKLYN,Bedford-stuyvesant,40.679000,-73.910780,"Entire home/apt",68,30,11,2019-05-31,0.48,5,332
20189718,"2 br apt - great midtown location off 5th avenue",26490904,Deo,MANHATTAN,Midtown,40.761490,-73.975360,"Entire home/apt",200,30,5,2018-10-19,0.26,4,280
20190053,"Beautiful, family friendly place with great views",25415637,Jonathan,BROOKLYN,"Columbia st",40.683560,-74.003010,"Entire home/apt",144,1,11,2018-09-03,0.48,1,0
20190343,"Kid-friendly cobble hill brooklyn home",52425281,Reedu,BROOKLYN,"Boerum hill",40.686140,-73.990820,"Entire home/apt",150,4,0,2000-01-01,0.00,1,0
20190580,"Large bedroom in 2br, 1ba apt in east village- $75",11713422,Saket,MANHATTAN,"East village",40.729670,-73.985950,"Private room",75,2,2,2017-09-12,0.09,2,0
20190740,"Cozy family condo bed stuy (with amenities!)",5083652,Asher,BROOKLYN,Bedford-stuyvesant,40.689560,-73.938530,"Entire home/apt",150,2,6,2019-01-20,0.26,1,4
20191216,"Historic landmark neighborhood - upper east side",143768763,Chi,MANHATTAN,"Upper east side",40.786120,-73.953590,"Private room",105,3,29,2019-06-30,1.31,1,75
20191868,"3 br - great midtown location off 5th avenue",26490904,Deo,MANHATTAN,Midtown,40.762550,-73.974530,"Entire home/apt",350,30,2,2018-11-01,0.21,4,332
20191974,"Beautiful brand new modern williamsburg apt",7116018,Brittini,BROOKLYN,Williamsburg,40.710410,-73.957730,"Entire home/apt",200,3,0,2000-01-01,0.00,1,0
20191991,"Entire pvt 3br townhouse apt, brooklyn.❤️❤️❤️❤️❤️",16534981,Suzy,BROOKLYN,Bedford-stuyvesant,40.681330,-73.909470,"Entire home/apt",150,28,3,2019-05-26,0.16,5,312
20192860,"15 minutes manhattan+private bathroom+huge balcony",103488282,Kaka,QUEENS,Sunnyside,40.745550,-73.921390,"Private room",98,1,106,2019-06-12,4.54,5,123
20193058,"Light-filled top floor of 4br townhouse.❤️❤️❤️❤️❤️",16534981,Suzy,BROOKLYN,Bedford-stuyvesant,40.679250,-73.910170,"Entire home/apt",122,28,7,2018-09-23,0.30,5,226
20193790,"✮ gateway to the boroughs ✮ spacious home base ✮",143796248,Robert,BROOKLYN,Williamsburg,40.710290,-73.951480,"Private room",90,1,1,2017-08-06,0.04,1,0
20193830,"Family brownstone with backyard.",1294005,Peter,BROOKLYN,"Clinton hill",40.688280,-73.962150,"Entire home/apt",450,2,5,2018-06-30,0.22,1,0
20194264,"Nice room in astoria, nyc",59359620,Amel,QUEENS,"Ditmars steinway",40.780830,-73.911450,"Entire home/apt",125,2,0,2000-01-01,0.00,1,0
20194342,"Two private bedrooms; feet from subway (6)",70418696,Brady,MANHATTAN,"East harlem",40.787570,-73.950890,"Private room",185,2,98,2019-06-26,5.19,1,103
20194454,"Midtown 45 - new york, ny, hotel room, sleeps 2ppl",136676366,Karl,MANHATTAN,Midtown,40.751550,-73.973560,"Private room",359,3,0,2000-01-01,0.00,1,0
20194665,"20min to times square, 10min lga",139867352,Oscar,QUEENS,"Ditmars steinway",40.780880,-73.908190,"Private room",39,1,178,2019-06-22,7.57,2,327
20194791,"15 minutes  to manhattan and safe neighborhood!",58403098,Nilufer,QUEENS,Sunnyside,40.736760,-73.927560,"Private room",65,2,72,2019-06-30,3.14,3,98
20194913,"Sweet room with private bathroom.",76359133,Fukang,QUEENS,"Fresh meadows",40.738500,-73.792410,"Private room",60,1,100,2019-06-22,4.27,3,311
20194954,"Relaxing & cozy apt in brooklyn mins to manhattan",13462855,Travis,BROOKLYN,Bedford-stuyvesant,40.680040,-73.939280,"Entire home/apt",170,3,62,2019-06-30,2.70,2,280
20195496,"Serenity and ease in brooklyn!",5775499,Samar,BROOKLYN,Bedford-stuyvesant,40.681150,-73.909990,"Private room",60,5,11,2019-06-01,0.49,1,0
20195539,"Leah's place",143817547,Leah,MANHATTAN,"East harlem",40.788090,-73.943190,"Entire home/apt",200,7,3,2017-10-09,0.14,1,0
20196339,"Private guest suite  less than 10 min to jfk :)",7097558,Louise,QUEENS,"South ozone park",40.669410,-73.791480,"Entire home/apt",50,1,310,2019-07-06,13.27,2,23
20196464,"Upper westside apt with huge private terrace.",135940325,Ilona,MANHATTAN,"Upper west side",40.776920,-73.981110,"Entire home/apt",206,5,0,2000-01-01,0.00,1,0
20196860,"Comfy and convenient private astoria room",73028890,Esther,QUEENS,Astoria,40.756450,-73.914580,"Private room",50,4,1,2017-08-17,0.04,1,0
20202650,"Furnished one bedroom beauty in midtown nyc",120762452,Stanley,MANHATTAN,"Murray hill",40.748470,-73.975620,"Entire home/apt",222,30,1,2018-08-03,0.09,50,365
20202971,"Immaculate one bedroom in midtown manhattan",120762452,Stanley,MANHATTAN,"Murray hill",40.749470,-73.976100,"Entire home/apt",175,30,3,2019-06-14,0.21,50,342
20203086,"Crown heights! newly remodeled suite pvt entrance",89893236,Lakiea,BROOKLYN,"Prospect-lefferts gardens",40.661560,-73.947060,"Entire home/apt",90,1,81,2019-06-23,3.50,1,35
20203433,"Modern & bright  2br entire apt w/ private terrace",9592775,Melissa,BROOKLYN,"South slope",40.667290,-73.983590,"Entire home/apt",196,2,93,2019-06-21,4.10,1,154
20204055,"West 15th street cozy chelsea studio serviced apt",22541573,Ken,MANHATTAN,Chelsea,40.738950,-73.999700,"Entire home/apt",170,30,1,2017-11-13,0.05,87,278
20204527,"Spacious homey clean convenient 15m to manhattan",131035061,Lucky,QUEENS,Sunnyside,40.746540,-73.918420,"Private room",70,3,91,2019-06-26,3.92,2,75
20204751,"Bright 3 bedroom loft in the heart of soho.",10768801,Tom,MANHATTAN,Soho,40.725530,-74.000020,"Entire home/apt",899,3,5,2019-05-01,0.22,1,161
20205846,"Cozy room+15mins manhattan/15mins laguradia",103488282,Kaka,QUEENS,Sunnyside,40.745720,-73.921980,"Private room",78,1,74,2019-06-22,3.19,5,88
20205958,"Full-service junior suite in midtown manhattan",143908925,Sarah,MANHATTAN,Midtown,40.765490,-73.981660,"Entire home/apt",399,3,1,2018-12-03,0.14,1,0
20206499,"Spacious and cozy apartment in upper west side!",4281324,Camila,MANHATTAN,"Morningside heights",40.804450,-73.966490,"Entire home/apt",120,6,1,2017-11-19,0.05,1,0
20206733,"Cute bedroom available in heart of williamsburg",58353872,Lacey,BROOKLYN,Williamsburg,40.719870,-73.961410,"Private room",55,5,4,2019-07-01,0.17,1,0
20206749,"Ideal greenpoint 1 bedroom",3402375,Colin,BROOKLYN,Greenpoint,40.730380,-73.955480,"Entire home/apt",189,1,0,2000-01-01,0.00,1,0
20207132,"Clean spacious 1 bedroom apt",445894,Alexa,BROOKLYN,"Bath beach",40.601060,-74.009330,"Entire home/apt",95,2,2,2017-08-22,0.09,2,0
20207945,"Cozy locked bedroom - 10 minutes from times square",52166457,Jacketta,QUEENS,"Long island city",40.747150,-73.946050,"Private room",70,2,6,2018-10-02,0.26,1,0
20208354,"Bed stuy hideaway",8773518,Robb,BROOKLYN,Bedford-stuyvesant,40.685640,-73.945080,"Private room",60,2,9,2019-06-03,0.40,3,72
20208787,"Renovated 1br w/ private bath steps from the train",39808438,Easton,BROOKLYN,Bushwick,40.688170,-73.915230,"Private room",45,2,31,2019-05-24,1.35,5,0
20209878,"Haven in the heights: stylish home away from home",56985517,Alexandra,BROOKLYN,"Crown heights",40.673340,-73.940990,"Entire home/apt",120,2,48,2019-06-22,2.44,1,227
20210285,"Room ac wi-fi parking cable for 2",131684478,"Mervin (michael)","STATEN ISLAND","West brighton",40.632910,-74.117490,"Private room",37,2,25,2018-09-01,1.11,3,306
20211113,"Brooklyn high rise w/ amazing view",15675912,Shawn,BROOKLYN,"Prospect-lefferts gardens",40.656730,-73.960580,"Entire home/apt",125,4,4,2018-01-01,0.18,1,0
20211737,"Spacious room in beautiful apartment",61649734,Giulliana,BROOKLYN,Bushwick,40.690200,-73.915150,"Private room",50,1,61,2019-06-23,2.60,2,9
20212025,"Cozy studio in beautiful bed-stuy",7248357,Ashley,BROOKLYN,Bedford-stuyvesant,40.685370,-73.932900,"Entire home/apt",75,2,1,2017-08-11,0.04,1,0
20212322,"Furnished, comfortable  studio with great service",83786650,Bridge,MANHATTAN,"Upper east side",40.761430,-73.961030,"Entire home/apt",80,30,2,2018-09-16,0.14,8,311
20212531,"Sunny guest room with private balcony",10254539,Laura,BROOKLYN,"Crown heights",40.664260,-73.957730,"Private room",60,1,9,2018-04-14,0.46,1,0
20212707,"Quite, clean & relaxing double bed room",143979484,Blan,MANHATTAN,"Washington heights",40.845320,-73.938140,"Private room",68,3,34,2019-06-09,1.69,2,253
20213045,"Spacious and modern 2 bed/2.5 bath dream townhouse",2678122,Tasha,BROOKLYN,Williamsburg,40.716870,-73.950120,"Entire home/apt",300,5,5,2019-06-12,0.35,3,31
20213442,"Master bedroom in jazz era townhome",7285042,Max,BROOKLYN,"Crown heights",40.675860,-73.950400,"Private room",75,3,5,2017-10-28,0.22,1,0
20213659,"Master, new, private bedroom, 10 mins from jfk",107915864,Mina,QUEENS,"Howard beach",40.667780,-73.853450,"Private room",89,1,5,2019-06-19,5.00,4,317
20213732,"Lovely brooklyn room near the park & subway",6927464,Grace,BROOKLYN,"Crown heights",40.673770,-73.953980,"Private room",53,1,0,2000-01-01,0.00,1,0
20213973,"Extra large private bedroom",139357580,Shuly,QUEENS,"Ditmars steinway",40.773680,-73.904990,"Private room",62,2,95,2019-05-26,4.09,8,327
20214413,"Bed stuy beautiful !!!!",143807664,Chaka,BROOKLYN,Bedford-stuyvesant,40.686060,-73.938610,"Entire home/apt",100,3,50,2019-06-09,2.16,1,96
20215712,"The bad pad",144013169,Kara,MANHATTAN,"West village",40.735520,-74.005540,"Entire home/apt",300,3,19,2019-06-27,0.81,1,12
20216170,"Cozy, sunny, spacious 1 bedroom gem in greenpoint!",144017474,Kristin,BROOKLYN,Greenpoint,40.736390,-73.953420,"Entire home/apt",83,1,85,2019-07-01,3.74,2,0
20216401,"Convenient & cozy bushwick bedroom",12999475,Seth,BROOKLYN,Bushwick,40.700320,-73.916840,"Private room",60,1,2,2017-08-27,0.09,1,0
20216511,"Beautiful nyc apartment in popular brooklyn spot!!",132735454,John,BROOKLYN,Bushwick,40.695490,-73.918380,"Private room",30,1,4,2017-08-19,0.17,1,0
20218990,"Cozy two-bedroom near manhattan, airports & more!",23267477,"Fanny & hong",QUEENS,"East elmhurst",40.754820,-73.893690,"Entire home/apt",118,2,119,2019-07-02,5.20,1,87
20223912,"Great apt with outdoor space!",13032983,Mattias,BROOKLYN,Williamsburg,40.717030,-73.942980,"Entire home/apt",150,5,1,2017-08-19,0.04,1,0
20223927,"True skyline view, minutes to manhattan",12302023,Joe,BROOKLYN,Greenpoint,40.725090,-73.954180,"Private room",92,6,48,2019-06-30,2.31,1,43
20224936,"Super cute studio in heart of greenpoint",35894876,Kristin,BROOKLYN,Greenpoint,40.725050,-73.944490,"Entire home/apt",99,1,114,2019-06-20,4.97,1,255
20227210,"Sunny one-bedroom apt., close to prospect park",1553230,Kate,BROOKLYN,"Prospect heights",40.676350,-73.971130,"Entire home/apt",124,2,9,2019-02-19,0.39,1,0
20227428,"Douglaston apartment room a",18996093,Leonard,QUEENS,"Little neck",40.757940,-73.729560,"Private room",45,1,12,2019-06-22,0.55,5,133
20227482,"Brooklyn mezzanine apartment",122120711,Kristin,BROOKLYN,Williamsburg,40.707450,-73.944840,"Entire home/apt",175,4,2,2017-08-27,0.09,1,0
20228284,"Harlem 1 br apartment w/ washer&dryer, near subway",132342343,Yve,MANHATTAN,Harlem,40.812460,-73.949060,"Entire home/apt",147,2,64,2019-06-20,2.85,1,72
20228476,"Prospect heights gorgeous apartment",93220722,Jenelle,BROOKLYN,"Crown heights",40.676200,-73.961700,"Entire home/apt",75,2,1,2018-03-24,0.06,1,72
20230482,"Mishay's hut",144138036,Mishay,QUEENS,"St. albans",40.691670,-73.754950,"Entire home/apt",99,2,54,2019-06-24,2.34,1,267
20230778,"Cute and spacious studio in the heart of flushing",30852228,Sarah,QUEENS,Flushing,40.755000,-73.823330,"Entire home/apt",120,1,2,2017-08-29,0.09,1,0
20230917,"Private room with a private backyard",67444730,Jaafar,BROOKLYN,Bedford-stuyvesant,40.695620,-73.951070,"Private room",47,5,5,2017-11-04,0.21,2,0
20231046,"Newly renovated 2 bed/2 bath in heart of bushwick",313079,Mia,BROOKLYN,Bushwick,40.694260,-73.907850,"Entire home/apt",157,3,70,2019-06-21,3.06,1,223
20231480,"Cosy  25minutes  manhatan,15 min barclays center",94214493,Dadrine,BROOKLYN,"East flatbush",40.655930,-73.917980,"Private room",80,7,5,2018-05-07,0.26,9,206
20231737,"Bright, clean room with private bathroom",2065453,"Ora & scout",BROOKLYN,"Crown heights",40.677500,-73.954040,"Private room",69,1,7,2018-09-03,0.33,3,0
20231900,"Argyle road brooklyn",4581681,Sarah,BROOKLYN,Flatbush,40.636460,-73.964840,"Entire home/apt",250,2,58,2019-06-30,2.70,1,312
20231901,"Spacious/ elegant one bed apt. - perfect location",654586,Osh,MANHATTAN,"Greenwich village",40.729820,-74.000340,"Entire home/apt",175,2,25,2019-07-01,1.78,1,64
20232745,"Sweetspot in pelham pkwy s.e. bronx ny 5 star stay",120231560,Hiasselen,BRONX,Bronxdale,40.856340,-73.866330,"Private room",45,2,21,2019-03-18,0.91,1,280
20233308,"Quiet/clean 1br washheights/inwood entire apt",142235171,Jessica,MANHATTAN,"Washington heights",40.855980,-73.934270,"Entire home/apt",80,2,18,2019-06-18,0.77,1,0
20234416,"Amazing 1100 sqft 2 bd penthouse in williamsburg",43424825,Seth,BROOKLYN,Williamsburg,40.709550,-73.949100,"Entire home/apt",217,3,24,2019-06-16,1.05,1,14
20234674,"Pretty, 775 sq ft, 1.75 br, manhattan apt.",143977790,Nic,MANHATTAN,"Upper east side",40.777510,-73.951980,"Entire home/apt",129,2,25,2019-06-30,1.09,1,0
20235361,"2 bedrooms 5 beds apt perfect for groups",144197377,Riley,MANHATTAN,"East harlem",40.798730,-73.932630,"Entire home/apt",199,1,34,2018-04-26,1.50,1,0
20235591,"Spacious studio with computer desk",144200262,Anna,BRONX,"North riverdale",40.907340,-73.901370,"Private room",119,3,0,2000-01-01,0.00,1,0
20235608,"Spacious 2 bedroom in bushwick, brooklyn",109884885,"Michael ray",BROOKLYN,Bushwick,40.697160,-73.914470,"Entire home/apt",195,2,4,2017-10-22,0.18,1,0
